threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.001,0.5006326881682669,55352.0,30627.0,56.0,31.0,0.6438,0.6438,0.9994,0.9982
0.002,0.5006725471330051,55351.0,30624.0,59.0,32.0,0.6438,0.6438,0.9994,0.9981
0.003,0.5006437025961382,55346.0,30623.0,60.0,37.0,0.6438,0.6438,0.9993,0.998
0.004,0.5006564774375895,55342.0,30620.0,63.0,41.0,0.6438,0.6438,0.9993,0.9979
0.005,0.5006421681557538,55335.0,30617.0,66.0,48.0,0.6437,0.6438,0.9991,0.9978
0.006,0.5006586897975607,55326.0,30611.0,72.0,57.0,0.6437,0.6438,0.999,0.9977
0.007,0.500695027935139,55321.0,30606.0,77.0,62.0,0.6437,0.6438,0.9989,0.9975
0.008,0.5006679438118521,55318.0,30606.0,77.0,65.0,0.6436,0.6438,0.9988,0.9975
0.009,0.5006283108203095,55310.0,30604.0,79.0,73.0,0.6436,0.6438,0.9987,0.9974
0.01,0.5006175223656338,55307.0,30603.0,80.0,76.0,0.6435,0.6438,0.9986,0.9974
0.011,0.5009042546927082,55281.0,30571.0,112.0,102.0,0.6436,0.6439,0.9982,0.9963
0.012,0.5009676769535732,55279.0,30566.0,117.0,104.0,0.6436,0.6439,0.9981,0.9962
0.013,0.5010057755047314,55276.0,30562.0,121.0,107.0,0.6437,0.644,0.9981,0.9961
0.014,0.5010584093109209,55271.0,30556.0,127.0,112.0,0.6437,0.644,0.998,0.9959
0.015,0.5011145639442705,55270.0,30552.0,131.0,113.0,0.6437,0.644,0.998,0.9957
0.016,0.5011890006330069,55262.0,30543.0,140.0,121.0,0.6437,0.644,0.9978,0.9954
0.017,0.5011729309375912,55253.0,30539.0,144.0,130.0,0.6437,0.644,0.9977,0.9953
0.018,0.5011984806204938,55245.0,30533.0,150.0,138.0,0.6436,0.644,0.9975,0.9951
0.019,0.5012420863855875,55239.0,30527.0,156.0,144.0,0.6436,0.6441,0.9974,0.9949
0.02,0.5012856921506814,55233.0,30521.0,162.0,150.0,0.6436,0.6441,0.9973,0.9947
0.021,0.5015596496363045,55211.0,30492.0,191.0,172.0,0.6437,0.6442,0.9969,0.9938
0.022,0.5016195510700096,55205.0,30485.0,198.0,178.0,0.6437,0.6442,0.9968,0.9935
0.023,0.501699268999486,55203.0,30479.0,204.0,180.0,0.6438,0.6443,0.9967,0.9934
0.024,0.5018170854801207,55198.0,30469.0,214.0,185.0,0.6438,0.6443,0.9967,0.993
0.025,0.501808057439025,55197.0,30469.0,214.0,186.0,0.6438,0.6443,0.9966,0.993
0.026,0.501893282582437,55192.0,30461.0,222.0,191.0,0.6439,0.6444,0.9966,0.9928
0.027,0.501929846693211,55178.0,30451.0,232.0,205.0,0.6438,0.6444,0.9963,0.9924
0.028,0.5019190582385352,55175.0,30450.0,233.0,208.0,0.6438,0.6444,0.9962,0.9924
0.029,0.5018759044198325,55163.0,30446.0,237.0,220.0,0.6437,0.6444,0.996,0.9923
0.03,0.5019230310120865,55161.0,30442.0,241.0,222.0,0.6437,0.6444,0.996,0.9921
0.031,0.502043285825888,55131.0,30418.0,265.0,252.0,0.6436,0.6444,0.9954,0.9914
0.032,0.5020758771631106,55131.0,30416.0,267.0,252.0,0.6437,0.6445,0.9954,0.9913
0.033,0.5021157361278488,55130.0,30413.0,270.0,253.0,0.6437,0.6445,0.9954,0.9912
0.034,0.5021683699340382,55125.0,30407.0,276.0,258.0,0.6437,0.6445,0.9953,0.991
0.035,0.5021919332301651,55124.0,30405.0,278.0,259.0,0.6437,0.6445,0.9953,0.9909
0.036,0.5022119756991321,55119.0,30401.0,282.0,264.0,0.6437,0.6445,0.9952,0.9908
0.037,0.502297200842544,55114.0,30393.0,290.0,269.0,0.6437,0.6446,0.9951,0.9905
0.038,0.502320764138671,55113.0,30391.0,292.0,270.0,0.6438,0.6446,0.9951,0.9905
0.039,0.5023280317661868,55112.0,30390.0,293.0,271.0,0.6438,0.6446,0.9951,0.9905
0.04,0.5022703426924529,55102.0,30388.0,295.0,281.0,0.6437,0.6445,0.9949,0.9904
0.041,0.5025495814188159,55086.0,30362.0,321.0,297.0,0.6438,0.6447,0.9946,0.9895
0.042,0.5025713843013628,55083.0,30359.0,324.0,300.0,0.6438,0.6447,0.9946,0.9894
0.043,0.5026656374858705,55079.0,30351.0,332.0,304.0,0.6438,0.6447,0.9945,0.9892
0.044,0.5027363273742513,55076.0,30345.0,338.0,307.0,0.6439,0.6448,0.9945,0.989
0.045,0.5027636374707338,55070.0,30340.0,343.0,313.0,0.6438,0.6448,0.9943,0.9888
0.046,0.5028145108633433,55063.0,30333.0,350.0,320.0,0.6438,0.6448,0.9942,0.9886
0.047,0.5028942287928198,55061.0,30327.0,356.0,322.0,0.6439,0.6448,0.9942,0.9884
0.048,0.5028889475520797,55055.0,30324.0,359.0,328.0,0.6439,0.6448,0.9941,0.9883
0.049,0.5029107504346266,55052.0,30321.0,362.0,331.0,0.6439,0.6448,0.994,0.9882
0.05,0.5029307929035935,55047.0,30317.0,366.0,336.0,0.6438,0.6449,0.9939,0.9881
0.051,0.5030525821577794,55028.0,30299.0,384.0,355.0,0.6438,0.6449,0.9936,0.9875
0.052,0.5030743850403263,55025.0,30296.0,387.0,358.0,0.6438,0.6449,0.9935,0.9874
0.053,0.5031124835914845,55022.0,30292.0,391.0,361.0,0.6438,0.6449,0.9935,0.9873
0.054,0.5031776662659297,55022.0,30288.0,395.0,361.0,0.6439,0.645,0.9935,0.9871
0.055,0.5033769610896208,55017.0,30273.0,410.0,366.0,0.644,0.6451,0.9934,0.9866
0.056,0.5034461165376172,55003.0,30261.0,422.0,380.0,0.644,0.6451,0.9931,0.9862
0.057,0.5035747214729274,55001.0,30252.0,431.0,382.0,0.6441,0.6452,0.9931,0.986
0.058,0.5036363833202125,54997.0,30246.0,437.0,386.0,0.6441,0.6452,0.993,0.9858
0.059,0.5037469321733314,54993.0,30237.0,446.0,390.0,0.6441,0.6452,0.993,0.9855
0.06,0.5037958191791654,54993.0,30234.0,449.0,390.0,0.6442,0.6453,0.993,0.9854
0.061,0.5039521861573494,54967.0,30210.0,473.0,416.0,0.6442,0.6453,0.9925,0.9846
0.062,0.5039957919224433,54961.0,30204.0,479.0,422.0,0.6442,0.6453,0.9924,0.9844
0.063,0.5040737494383397,54957.0,30197.0,486.0,426.0,0.6442,0.6454,0.9923,0.9842
0.064,0.5041118479894978,54954.0,30193.0,490.0,429.0,0.6442,0.6454,0.9923,0.984
0.065,0.5041880450918143,54948.0,30185.0,498.0,435.0,0.6442,0.6454,0.9921,0.9838
0.066,0.5041902574517856,54932.0,30176.0,507.0,451.0,0.6441,0.6454,0.9919,0.9835
0.067,0.5041631733284986,54929.0,30176.0,507.0,454.0,0.6441,0.6454,0.9918,0.9835
0.068,0.5041904834249812,54923.0,30171.0,512.0,460.0,0.6441,0.6454,0.9917,0.9833
0.069,0.5041779345567254,54918.0,30169.0,514.0,465.0,0.6441,0.6454,0.9916,0.9832
0.07,0.5042468640315263,54913.0,30162.0,521.0,470.0,0.6441,0.6455,0.9915,0.983
0.071,0.5045589200683075,54888.0,30129.0,554.0,495.0,0.6442,0.6456,0.9911,0.9819
0.072,0.5046188215020126,54882.0,30122.0,561.0,501.0,0.6442,0.6456,0.991,0.9817
0.073,0.5046208078887883,54875.0,30118.0,565.0,508.0,0.6442,0.6456,0.9908,0.9816
0.074,0.5047767229205811,54867.0,30104.0,579.0,516.0,0.6442,0.6457,0.9907,0.9811
0.075,0.5047551460112297,54861.0,30102.0,581.0,522.0,0.6442,0.6457,0.9906,0.9811
0.076,0.5047644000255211,54853.0,30097.0,586.0,530.0,0.6441,0.6457,0.9904,0.9809
0.077,0.5047663864122968,54846.0,30093.0,590.0,537.0,0.6441,0.6457,0.9903,0.9808
0.078,0.5047194857932386,54839.0,30092.0,591.0,544.0,0.644,0.6457,0.9902,0.9807
0.079,0.5047016556842429,54828.0,30087.0,596.0,555.0,0.644,0.6457,0.99,0.9806
0.08,0.5047179513528541,54828.0,30086.0,597.0,555.0,0.644,0.6457,0.99,0.9805
0.081,0.5050844016094048,54800.0,30048.0,635.0,583.0,0.6441,0.6459,0.9895,0.9793
0.082,0.5051533310842057,54795.0,30041.0,642.0,588.0,0.6441,0.6459,0.9894,0.9791
0.083,0.5051896692217839,54790.0,30036.0,647.0,593.0,0.6441,0.6459,0.9893,0.9789
0.084,0.5052984576613228,54784.0,30026.0,657.0,599.0,0.6442,0.646,0.9892,0.9786
0.085,0.5052949368341628,54780.0,30024.0,659.0,603.0,0.6441,0.646,0.9891,0.9785
0.086,0.5054435842384399,54773.0,30011.0,672.0,610.0,0.6442,0.646,0.989,0.9781
0.087,0.5053986700061573,54759.0,30006.0,677.0,624.0,0.6441,0.646,0.9887,0.9779
0.088,0.5054314873165756,54750.0,29999.0,684.0,633.0,0.6441,0.646,0.9886,0.9777
0.089,0.5054026427797086,54745.0,29998.0,685.0,638.0,0.644,0.646,0.9885,0.9777
0.09,0.505504163591732,54740.0,29989.0,694.0,643.0,0.6441,0.6461,0.9884,0.9774
0.091,0.5058215008692533,54721.0,29959.0,724.0,662.0,0.6442,0.6462,0.988,0.9764
0.092,0.5058723742618627,54714.0,29952.0,731.0,669.0,0.6442,0.6462,0.9879,0.9762
0.093,0.5059558389916947,54707.0,29943.0,740.0,676.0,0.6442,0.6463,0.9878,0.9759
0.094,0.505965093005986,54699.0,29938.0,745.0,684.0,0.6442,0.6463,0.9876,0.9757
0.095,0.5060919375277164,54695.0,29928.0,755.0,688.0,0.6443,0.6463,0.9876,0.9754
0.096,0.5060848958733963,54687.0,29924.0,759.0,696.0,0.6442,0.6463,0.9874,0.9753
0.097,0.5061141923566544,54674.0,29915.0,768.0,709.0,0.6442,0.6463,0.9872,0.975
0.098,0.5060963622476589,54663.0,29910.0,773.0,720.0,0.6441,0.6463,0.987,0.9748
0.099,0.5061725593499753,54657.0,29902.0,781.0,726.0,0.6441,0.6464,0.9869,0.9745
0.1,0.5061943622325222,54654.0,29899.0,784.0,729.0,0.6441,0.6464,0.9868,0.9744
0.101,0.5064121650847957,54633.0,29874.0,809.0,750.0,0.6442,0.6465,0.9865,0.9736
0.102,0.506446742808794,54626.0,29868.0,815.0,757.0,0.6442,0.6465,0.9863,0.9734
0.103,0.5064667852777608,54621.0,29864.0,819.0,762.0,0.6442,0.6465,0.9862,0.9733
0.104,0.5065484895940129,54612.0,29854.0,829.0,771.0,0.6442,0.6466,0.9861,0.973
0.105,0.5065795464908511,54601.0,29846.0,837.0,782.0,0.6441,0.6466,0.9859,0.9727
0.106,0.5065852796779824,54589.0,29839.0,844.0,794.0,0.6441,0.6466,0.9857,0.9725
0.107,0.5067519831644508,54584.0,29826.0,857.0,799.0,0.6442,0.6467,0.9856,0.9721
0.108,0.506811884598156,54578.0,29819.0,864.0,805.0,0.6442,0.6467,0.9855,0.9718
0.109,0.5069369687063062,54572.0,29808.0,875.0,811.0,0.6442,0.6467,0.9854,0.9715
0.11,0.506958771588853,54569.0,29805.0,878.0,814.0,0.6442,0.6468,0.9853,0.9714
0.111,0.5072580527841831,54548.0,29775.0,908.0,835.0,0.6443,0.6469,0.9849,0.9704
0.112,0.50727633483957,54541.0,29770.0,913.0,842.0,0.6443,0.6469,0.9848,0.9702
0.113,0.507298137722117,54538.0,29767.0,916.0,845.0,0.6443,0.6469,0.9847,0.9701
0.114,0.5073833628655291,54533.0,29759.0,924.0,850.0,0.6444,0.647,0.9847,0.9699
0.115,0.5074613203814254,54529.0,29752.0,931.0,854.0,0.6444,0.647,0.9846,0.9697
0.116,0.5074941376918436,54520.0,29745.0,938.0,863.0,0.6444,0.647,0.9844,0.9694
0.117,0.5077350518938528,54516.0,29728.0,955.0,867.0,0.6445,0.6471,0.9843,0.9689
0.118,0.507793192913978,54508.0,29720.0,963.0,875.0,0.6445,0.6471,0.9842,0.9686
0.119,0.5078423058930074,54499.0,29712.0,971.0,884.0,0.6445,0.6472,0.984,0.9684
0.12,0.5079781784558334,54496.0,29702.0,981.0,887.0,0.6446,0.6472,0.984,0.968
0.121,0.5081561223433687,54476.0,29680.0,1003.0,907.0,0.6446,0.6473,0.9836,0.9673
0.122,0.5081907000673669,54469.0,29674.0,1009.0,914.0,0.6446,0.6473,0.9835,0.9671
0.123,0.5082776856243589,54466.0,29667.0,1016.0,917.0,0.6446,0.6474,0.9834,0.9669
0.124,0.5084225862282805,54464.0,29657.0,1026.0,919.0,0.6447,0.6474,0.9834,0.9666
0.125,0.5084371214833118,54462.0,29655.0,1028.0,921.0,0.6447,0.6475,0.9834,0.9665
0.126,0.5084065165328648,54455.0,29653.0,1030.0,928.0,0.6447,0.6474,0.9832,0.9664
0.127,0.5083959540513848,54443.0,29647.0,1036.0,940.0,0.6446,0.6474,0.983,0.9662
0.128,0.5084413202300587,54439.0,29642.0,1041.0,944.0,0.6446,0.6475,0.983,0.9661
0.129,0.5085882072207558,54430.0,29628.0,1055.0,953.0,0.6447,0.6475,0.9828,0.9656
0.13,0.5086681511234279,54419.0,29617.0,1066.0,964.0,0.6447,0.6476,0.9826,0.9653
0.131,0.5088335461427076,54394.0,29593.0,1090.0,989.0,0.6447,0.6476,0.9821,0.9645
0.132,0.5088157160337119,54383.0,29588.0,1095.0,1000.0,0.6446,0.6476,0.9819,0.9643
0.133,0.5088159420069076,54374.0,29583.0,1100.0,1009.0,0.6446,0.6476,0.9818,0.9641
0.134,0.508888618282064,54364.0,29573.0,1110.0,1019.0,0.6446,0.6477,0.9816,0.9638
0.135,0.5090319844456012,54351.0,29557.0,1126.0,1032.0,0.6446,0.6477,0.9814,0.9633
0.136,0.5091698433952028,54341.0,29543.0,1140.0,1042.0,0.6446,0.6478,0.9812,0.9628
0.137,0.5091482664858513,54335.0,29541.0,1142.0,1048.0,0.6446,0.6478,0.9811,0.9628
0.138,0.5091141407082445,54324.0,29537.0,1146.0,1059.0,0.6445,0.6478,0.9809,0.9627
0.139,0.5091905637837565,54309.0,29524.0,1159.0,1074.0,0.6445,0.6478,0.9806,0.9622
0.14,0.5092286623349147,54306.0,29520.0,1163.0,1077.0,0.6445,0.6478,0.9806,0.9621
0.141,0.5093381286940405,54273.0,29495.0,1188.0,1110.0,0.6444,0.6479,0.98,0.9613
0.142,0.5094105789960013,54272.0,29490.0,1193.0,1111.0,0.6444,0.6479,0.9799,0.9611
0.143,0.5094361286789039,54264.0,29484.0,1199.0,1119.0,0.6444,0.6479,0.9798,0.9609
0.144,0.5095105653676403,54256.0,29475.0,1208.0,1127.0,0.6444,0.648,0.9797,0.9606
0.145,0.5094889884582889,54250.0,29473.0,1210.0,1133.0,0.6444,0.648,0.9795,0.9606
0.146,0.5094912008182602,54234.0,29464.0,1219.0,1149.0,0.6443,0.648,0.9793,0.9603
0.147,0.5094751311228446,54225.0,29460.0,1223.0,1158.0,0.6442,0.648,0.9791,0.9601
0.148,0.5094535542134933,54219.0,29458.0,1225.0,1164.0,0.6442,0.648,0.979,0.9601
0.149,0.5095370189433253,54212.0,29449.0,1234.0,1171.0,0.6442,0.648,0.9789,0.9598
0.15,0.5096094692452862,54211.0,29444.0,1239.0,1172.0,0.6443,0.648,0.9788,0.9596
0.151,0.509934074150323,54191.0,29413.0,1270.0,1192.0,0.6444,0.6482,0.9785,0.9586
0.152,0.5099287929095829,54185.0,29410.0,1273.0,1198.0,0.6444,0.6482,0.9784,0.9585
0.153,0.5099398073374544,54179.0,29406.0,1277.0,1204.0,0.6443,0.6482,0.9783,0.9584
0.154,0.510032300108382,54173.0,29397.0,1286.0,1210.0,0.6444,0.6482,0.9782,0.9581
0.155,0.5100939619556671,54169.0,29391.0,1292.0,1214.0,0.6444,0.6483,0.9781,0.9579
0.156,0.5100743714330914,54156.0,29385.0,1298.0,1227.0,0.6443,0.6483,0.9778,0.9577
0.157,0.5100783442066427,54142.0,29377.0,1306.0,1241.0,0.6442,0.6483,0.9776,0.9574
0.158,0.5102650901620781,54132.0,29360.0,1323.0,1251.0,0.6443,0.6483,0.9774,0.9569
0.159,0.5102816118038851,54123.0,29354.0,1329.0,1260.0,0.6443,0.6484,0.9772,0.9567
0.16,0.5104447944631935,54114.0,29339.0,1344.0,1269.0,0.6444,0.6484,0.9771,0.9562
0.161,0.5105991750546018,54095.0,29319.0,1364.0,1288.0,0.6444,0.6485,0.9767,0.9555
0.162,0.5106192175235688,54090.0,29315.0,1368.0,1293.0,0.6444,0.6485,0.9767,0.9554
0.163,0.510769625341426,54085.0,29303.0,1380.0,1298.0,0.6444,0.6486,0.9766,0.955
0.164,0.5108242455343911,54073.0,29293.0,1390.0,1310.0,0.6444,0.6486,0.9763,0.9547
0.165,0.5108425275897781,54066.0,29288.0,1395.0,1317.0,0.6444,0.6486,0.9762,0.9545
0.166,0.510884372941292,54058.0,29281.0,1402.0,1325.0,0.6444,0.6487,0.9761,0.9543
0.167,0.5109713584982839,54055.0,29274.0,1409.0,1328.0,0.6444,0.6487,0.976,0.9541
0.168,0.5110132038497978,54047.0,29267.0,1416.0,1336.0,0.6444,0.6487,0.9759,0.9539
0.169,0.5110480075469916,54031.0,29256.0,1427.0,1352.0,0.6444,0.6487,0.9756,0.9535
0.17,0.5111567959865306,54025.0,29246.0,1437.0,1358.0,0.6444,0.6488,0.9755,0.9532
0.171,0.5114814008915675,54005.0,29215.0,1468.0,1378.0,0.6445,0.6489,0.9751,0.9522
0.172,0.511534034697757,54000.0,29209.0,1474.0,1383.0,0.6446,0.649,0.975,0.952
0.173,0.5116756404477141,53985.0,29192.0,1491.0,1398.0,0.6446,0.649,0.9748,0.9514
0.174,0.511739288681775,53974.0,29182.0,1501.0,1409.0,0.6446,0.6491,0.9746,0.9511
0.175,0.5118172461976712,53970.0,29175.0,1508.0,1413.0,0.6446,0.6491,0.9745,0.9509
0.176,0.5120185274081379,53958.0,29156.0,1527.0,1425.0,0.6447,0.6492,0.9743,0.9502
0.177,0.512219582645409,53955.0,29142.0,1541.0,1428.0,0.6448,0.6493,0.9742,0.9498
0.178,0.5122634143836984,53940.0,29131.0,1552.0,1443.0,0.6448,0.6493,0.9739,0.9494
0.179,0.5122944712805366,53929.0,29123.0,1560.0,1454.0,0.6447,0.6493,0.9737,0.9492
0.18,0.5123217813770192,53923.0,29118.0,1565.0,1460.0,0.6447,0.6494,0.9736,0.949
0.181,0.51269351287431,53901.0,29083.0,1600.0,1482.0,0.6449,0.6495,0.9732,0.9479
0.182,0.5127153157568569,53898.0,29080.0,1603.0,1485.0,0.6449,0.6495,0.9732,0.9478
0.183,0.5128241041963959,53892.0,29070.0,1613.0,1491.0,0.6449,0.6496,0.9731,0.9474
0.184,0.5128406258382028,53883.0,29064.0,1619.0,1500.0,0.6449,0.6496,0.9729,0.9472
0.185,0.5128879784036522,53872.0,29055.0,1628.0,1511.0,0.6449,0.6496,0.9727,0.9469
0.186,0.5128719087082366,53863.0,29051.0,1632.0,1520.0,0.6448,0.6496,0.9726,0.9468
0.187,0.5129245425144261,53858.0,29045.0,1638.0,1525.0,0.6448,0.6497,0.9725,0.9466
0.188,0.5129285152879773,53844.0,29037.0,1646.0,1539.0,0.6447,0.6497,0.9722,0.9464
0.189,0.5129703606394911,53836.0,29030.0,1653.0,1547.0,0.6447,0.6497,0.9721,0.9461
0.19,0.5130302620731964,53830.0,29023.0,1660.0,1553.0,0.6447,0.6497,0.972,0.9459
0.191,0.5132137131746672,53807.0,28999.0,1684.0,1576.0,0.6447,0.6498,0.9715,0.9451
0.192,0.5132918966637594,53794.0,28987.0,1696.0,1589.0,0.6447,0.6498,0.9713,0.9447
0.193,0.5133264743877575,53787.0,28981.0,1702.0,1596.0,0.6447,0.6499,0.9712,0.9445
0.194,0.513306883865182,53774.0,28975.0,1708.0,1609.0,0.6446,0.6498,0.9709,0.9443
0.195,0.513366785298887,53768.0,28968.0,1715.0,1615.0,0.6447,0.6499,0.9708,0.9441
0.196,0.5133760393131783,53760.0,28963.0,1720.0,1623.0,0.6446,0.6499,0.9707,0.9439
0.197,0.5133727444592139,53747.0,28956.0,1727.0,1636.0,0.6446,0.6499,0.9705,0.9437
0.198,0.5134073221832121,53740.0,28950.0,1733.0,1643.0,0.6445,0.6499,0.9703,0.9435
0.199,0.5135106034088154,53737.0,28942.0,1741.0,1646.0,0.6446,0.6499,0.9703,0.9433
0.2,0.5135868005111318,53731.0,28934.0,1749.0,1652.0,0.6446,0.65,0.9702,0.943
0.201,0.5139078845890088,53707.0,28901.0,1782.0,1676.0,0.6447,0.6501,0.9697,0.9419
0.202,0.5139244062308157,53698.0,28895.0,1788.0,1685.0,0.6447,0.6502,0.9696,0.9417
0.203,0.5139409278726226,53689.0,28889.0,1794.0,1694.0,0.6447,0.6502,0.9694,0.9415
0.204,0.5139682379691052,53683.0,28884.0,1799.0,1700.0,0.6446,0.6502,0.9693,0.9414
0.205,0.5140426746578415,53675.0,28875.0,1808.0,1708.0,0.6447,0.6502,0.9692,0.9411
0.206,0.5140393798038772,53662.0,28868.0,1815.0,1721.0,0.6446,0.6502,0.9689,0.9408
0.207,0.5141248309204849,53648.0,28855.0,1828.0,1735.0,0.6446,0.6503,0.9687,0.9404
0.208,0.514333379758467,53635.0,28835.0,1848.0,1748.0,0.6447,0.6504,0.9684,0.9398
0.209,0.514344620159534,53620.0,28826.0,1857.0,1763.0,0.6446,0.6504,0.9682,0.9395
0.21,0.5142743822175445,53605.0,28822.0,1861.0,1778.0,0.6445,0.6503,0.9679,0.9393
0.211,0.5146588885562865,53579.0,28784.0,1899.0,1804.0,0.6446,0.6505,0.9674,0.9381
0.212,0.5147242972039273,53570.0,28775.0,1908.0,1813.0,0.6446,0.6506,0.9673,0.9378
0.213,0.514697439053836,53558.0,28770.0,1913.0,1825.0,0.6445,0.6505,0.967,0.9377
0.214,0.5148352980034375,53548.0,28756.0,1927.0,1835.0,0.6446,0.6506,0.9669,0.9372
0.215,0.5148771433549514,53540.0,28749.0,1934.0,1843.0,0.6446,0.6506,0.9667,0.937
0.216,0.5149227355068209,53527.0,28739.0,1944.0,1856.0,0.6445,0.6507,0.9665,0.9366
0.217,0.5149013845706653,53512.0,28732.0,1951.0,1871.0,0.6444,0.6506,0.9662,0.9364
0.218,0.514917906212472,53503.0,28726.0,1957.0,1880.0,0.6444,0.6507,0.9661,0.9362
0.219,0.514936188267859,53496.0,28721.0,1962.0,1887.0,0.6444,0.6507,0.9659,0.9361
0.22,0.514927386199959,53486.0,28716.0,1967.0,1897.0,0.6443,0.6507,0.9657,0.9359
0.221,0.5152429630639003,53465.0,28685.0,1998.0,1918.0,0.6444,0.6508,0.9654,0.9349
0.222,0.5152920760429297,53456.0,28677.0,2006.0,1927.0,0.6444,0.6508,0.9652,0.9346
0.223,0.5154407234472069,53449.0,28664.0,2019.0,1934.0,0.6445,0.6509,0.9651,0.9342
0.224,0.5155622867281973,53439.0,28651.0,2032.0,1944.0,0.6445,0.651,0.9649,0.9338
0.225,0.5155424702324258,53435.0,28650.0,2033.0,1948.0,0.6445,0.651,0.9648,0.9337
0.226,0.5157492586568282,53420.0,28629.0,2054.0,1963.0,0.6446,0.6511,0.9646,0.9331
0.227,0.5159523002808749,53410.0,28611.0,2072.0,1973.0,0.6446,0.6512,0.9644,0.9325
0.228,0.5159379909990391,53403.0,28608.0,2075.0,1980.0,0.6446,0.6512,0.9642,0.9324
0.229,0.5158549782155983,53392.0,28607.0,2076.0,1991.0,0.6445,0.6511,0.9641,0.9323
0.23,0.5158750206845654,53387.0,28603.0,2080.0,1996.0,0.6445,0.6511,0.964,0.9322
0.231,0.5161690206391553,53360.0,28570.0,2113.0,2023.0,0.6445,0.6513,0.9635,0.9311
0.232,0.5162960911340811,53347.0,28555.0,2128.0,2036.0,0.6446,0.6514,0.9632,0.9306
0.233,0.5164575133798096,53336.0,28539.0,2144.0,2047.0,0.6446,0.6514,0.963,0.9301
0.234,0.5166535133495364,53318.0,28517.0,2166.0,2065.0,0.6447,0.6515,0.9627,0.9294
0.235,0.5167008659149858,53307.0,28508.0,2175.0,2076.0,0.6446,0.6516,0.9625,0.9291
0.236,0.5166649797237988,53294.0,28503.0,2180.0,2089.0,0.6446,0.6515,0.9623,0.929
0.237,0.5168103322741116,53274.0,28483.0,2200.0,2109.0,0.6446,0.6516,0.9619,0.9283
0.238,0.5169138394729106,53262.0,28470.0,2213.0,2121.0,0.6446,0.6517,0.9617,0.9279
0.239,0.5170662336775433,53250.0,28454.0,2229.0,2133.0,0.6446,0.6517,0.9615,0.9274
0.24,0.5169869676944583,53234.0,28450.0,2233.0,2149.0,0.6445,0.6517,0.9612,0.9272
0.241,0.517438643094421,53201.0,28404.0,2279.0,2182.0,0.6446,0.6519,0.9606,0.9257
0.242,0.5174243338125853,53194.0,28401.0,2282.0,2189.0,0.6446,0.6519,0.9605,0.9256
0.243,0.5175403898796401,53187.0,28390.0,2293.0,2196.0,0.6446,0.652,0.9603,0.9253
0.244,0.5175895028586694,53178.0,28382.0,2301.0,2205.0,0.6446,0.652,0.9602,0.925
0.245,0.5175390814124513,53167.0,28379.0,2304.0,2216.0,0.6445,0.652,0.96,0.9249
0.246,0.5176536030391216,53149.0,28362.0,2321.0,2234.0,0.6445,0.652,0.9597,0.9244
0.247,0.5177571102379205,53137.0,28349.0,2334.0,2246.0,0.6445,0.6521,0.9594,0.9239
0.248,0.5178388145541726,53128.0,28339.0,2344.0,2255.0,0.6445,0.6521,0.9593,0.9236
0.249,0.5179786598905497,53111.0,28321.0,2362.0,2272.0,0.6445,0.6522,0.959,0.923
0.25,0.5180187448284835,53101.0,28313.0,2370.0,2282.0,0.6445,0.6522,0.9588,0.9228
0.251,0.5181321839611607,53054.0,28280.0,2403.0,2329.0,0.6444,0.6523,0.9579,0.9217
0.252,0.5181050998378738,53051.0,28280.0,2403.0,2332.0,0.6443,0.6523,0.9579,0.9217
0.253,0.518110833025005,53039.0,28273.0,2410.0,2344.0,0.6443,0.6523,0.9577,0.9215
0.254,0.5181273546668119,53030.0,28267.0,2416.0,2353.0,0.6442,0.6523,0.9575,0.9213
0.255,0.5182416503202865,53021.0,28255.0,2428.0,2362.0,0.6443,0.6524,0.9574,0.9209
0.256,0.5182026952483307,52986.0,28238.0,2445.0,2397.0,0.6441,0.6523,0.9567,0.9203
0.257,0.5181379645202769,52968.0,28232.0,2451.0,2415.0,0.6439,0.6523,0.9564,0.9201
0.258,0.5182379508919159,52952.0,28217.0,2466.0,2431.0,0.6439,0.6524,0.9561,0.9196
0.259,0.5183504861318105,52941.0,28204.0,2479.0,2442.0,0.6439,0.6524,0.9559,0.9192
0.26,0.5183652473600374,52930.0,28197.0,2486.0,2453.0,0.6439,0.6524,0.9557,0.919
0.261,0.5185236007249971,52897.0,28169.0,2514.0,2486.0,0.6438,0.6525,0.9551,0.9181
0.262,0.5185890093726379,52888.0,28160.0,2523.0,2495.0,0.6438,0.6526,0.955,0.9178
0.263,0.5186145590555404,52880.0,28154.0,2529.0,2503.0,0.6438,0.6526,0.9548,0.9176
0.264,0.5186473763659586,52871.0,28147.0,2536.0,2512.0,0.6438,0.6526,0.9546,0.9173
0.265,0.5188631928314565,52857.0,28126.0,2557.0,2526.0,0.6439,0.6527,0.9544,0.9167
0.266,0.5189107713701017,52837.0,28112.0,2571.0,2546.0,0.6438,0.6527,0.954,0.9162
0.267,0.5189909412459693,52817.0,28096.0,2587.0,2566.0,0.6437,0.6528,0.9537,0.9157
0.268,0.5190092233013562,52810.0,28091.0,2592.0,2573.0,0.6437,0.6528,0.9535,0.9155
0.269,0.5190004212334561,52800.0,28086.0,2597.0,2583.0,0.6437,0.6528,0.9534,0.9154
0.27,0.5190713370950326,52788.0,28075.0,2608.0,2595.0,0.6436,0.6528,0.9531,0.915
