threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.75,0.6196501277726302,21919.0,4801.0,25882.0,33464.0,0.5554,0.8203,0.3958,0.1565
0.751,0.6192148427852486,21804.0,4764.0,25919.0,33579.0,0.5545,0.8207,0.3937,0.1553
0.752,0.6186313623399812,21678.0,4730.0,25953.0,33705.0,0.5534,0.8209,0.3914,0.1542
0.753,0.6184440332089289,21567.0,4680.0,26003.0,33816.0,0.5527,0.8217,0.3894,0.1525
0.754,0.6181459292515622,21469.0,4644.0,26039.0,33914.0,0.552,0.8222,0.3876,0.1514
0.755,0.6174175482023732,21345.0,4620.0,26063.0,34038.0,0.5508,0.8221,0.3854,0.1506
0.756,0.6169877704289274,21227.0,4581.0,26102.0,34156.0,0.5499,0.8225,0.3833,0.1493
0.757,0.6166586095747224,21140.0,4553.0,26130.0,34243.0,0.5492,0.8228,0.3817,0.1484
0.758,0.6162037340647651,21012.0,4510.0,26173.0,34371.0,0.5482,0.8233,0.3794,0.147
0.759,0.6155964643501752,20896.0,4483.0,26200.0,34487.0,0.5472,0.8234,0.3773,0.1461
0.76,0.6149009006114046,20763.0,4452.0,26231.0,34620.0,0.546,0.8234,0.3749,0.1451
0.761,0.6144224618053205,20636.0,4411.0,26272.0,34747.0,0.545,0.8239,0.3726,0.1438
0.762,0.6139728675361034,20514.0,4371.0,26312.0,34869.0,0.5441,0.8244,0.3704,0.1425
0.763,0.6131652678758143,20300.0,4302.0,26381.0,35083.0,0.5424,0.8251,0.3665,0.1402
0.764,0.6124375647462122,20149.0,4263.0,26420.0,35234.0,0.5411,0.8254,0.3638,0.1389
0.765,0.6118800859302386,19997.0,4213.0,26470.0,35386.0,0.5399,0.826,0.3611,0.1373
0.766,0.6112845085631069,19848.0,4167.0,26516.0,35535.0,0.5387,0.8265,0.3584,0.1358
0.767,0.6103954779317464,19560.0,4062.0,26621.0,35823.0,0.5366,0.828,0.3532,0.1324
0.768,0.6096523830263155,19373.0,4004.0,26679.0,36010.0,0.5351,0.8287,0.3498,0.1305
0.769,0.6086010262564441,19132.0,3935.0,26748.0,36251.0,0.5331,0.8294,0.3454,0.1282
0.77,0.6080592125614799,18933.0,3858.0,26825.0,36450.0,0.5317,0.8307,0.3419,0.1257
0.771,0.607106938270465,18712.0,3794.0,26889.0,36671.0,0.5298,0.8314,0.3379,0.1237
0.772,0.6062867897419203,18493.0,3723.0,26960.0,36890.0,0.5281,0.8324,0.3339,0.1213
0.773,0.6044852964122979,18057.0,3592.0,27091.0,37326.0,0.5246,0.8341,0.326,0.1171
0.774,0.6028808381744104,17706.0,3496.0,27187.0,37677.0,0.5216,0.8351,0.3197,0.1139
0.775,0.6015590921180609,17417.0,3417.0,27266.0,37966.0,0.5192,0.836,0.3145,0.1114
0.776,0.6003956520546861,17169.0,3351.0,27332.0,38214.0,0.5171,0.8367,0.31,0.1092
0.777,0.5993456511239884,16874.0,3252.0,27431.0,38509.0,0.5148,0.8384,0.3047,0.106
0.778,0.5962550504472243,16075.0,2999.0,27684.0,39308.0,0.5084,0.8428,0.2903,0.0977
0.779,0.5948778750490972,15686.0,2868.0,27815.0,39697.0,0.5054,0.8454,0.2832,0.0935
0.78,0.5930098432058559,15304.0,2771.0,27912.0,40079.0,0.5021,0.8467,0.2763,0.0903
0.781,0.5916156468475458,15016.0,2697.0,27986.0,40367.0,0.4996,0.8477,0.2711,0.0879
0.782,0.5901659264034879,14776.0,2653.0,28030.0,40607.0,0.4974,0.8478,0.2668,0.0865
0.783,0.5883789209569119,14412.0,2561.0,28122.0,40971.0,0.4942,0.8491,0.2602,0.0835
0.784,0.5868753056114607,14083.0,2471.0,28212.0,41300.0,0.4914,0.8507,0.2543,0.0805
0.785,0.5860531706961404,13871.0,2404.0,28279.0,41512.0,0.4897,0.8523,0.2505,0.0783
0.786,0.5848877442459899,13630.0,2342.0,28341.0,41753.0,0.4877,0.8534,0.2461,0.0763
0.787,0.5835285301860842,13391.0,2293.0,28390.0,41992.0,0.4855,0.8538,0.2418,0.0747
0.788,0.582507552393464,13166.0,2231.0,28452.0,42217.0,0.4836,0.8551,0.2377,0.0727
0.789,0.5819736368736173,13013.0,2179.0,28504.0,42370.0,0.4824,0.8566,0.235,0.071
0.79,0.5811193625674657,12783.0,2104.0,28579.0,42600.0,0.4806,0.8587,0.2308,0.0686
0.791,0.5797814994437156,12559.0,2062.0,28621.0,42824.0,0.4785,0.859,0.2268,0.0672
0.792,0.5789824758781308,12364.0,2003.0,28680.0,43019.0,0.4769,0.8606,0.2232,0.0653
0.793,0.5777203579103057,12152.0,1963.0,28720.0,43231.0,0.4749,0.8609,0.2194,0.064
0.794,0.5770527821876045,11986.0,1912.0,28771.0,43397.0,0.4736,0.8624,0.2164,0.0623
0.795,0.5761148171784252,11772.0,1851.0,28832.0,43611.0,0.4718,0.8641,0.2126,0.0603
0.796,0.5752162591875927,11575.0,1797.0,28886.0,43808.0,0.4701,0.8656,0.209,0.0586
0.797,0.5743496146143959,11405.0,1756.0,28927.0,43978.0,0.4686,0.8666,0.2059,0.0572
0.798,0.5733878603358941,11201.0,1702.0,28981.0,44182.0,0.4669,0.8681,0.2022,0.0555
0.799,0.5723206124718176,11016.0,1665.0,29018.0,44367.0,0.4652,0.8687,0.1989,0.0543
0.8,0.5714088276931427,10841.0,1624.0,29059.0,44542.0,0.4636,0.8697,0.1957,0.0529
0.801,0.5704556495093452,10656.0,1580.0,29103.0,44727.0,0.462,0.8709,0.1924,0.0515
0.802,0.5692690507242496,10465.0,1547.0,29136.0,44918.0,0.4601,0.8712,0.189,0.0504
0.803,0.5686208395509285,10321.0,1507.0,29176.0,45062.0,0.4589,0.8726,0.1864,0.0491
0.804,0.5677055339450935,10142.0,1464.0,29219.0,45241.0,0.4573,0.8739,0.1831,0.0477
0.805,0.566961083200489,10009.0,1436.0,29247.0,45374.0,0.4561,0.8745,0.1807,0.0468
0.806,0.5658539763716742,9825.0,1402.0,29281.0,45558.0,0.4544,0.8751,0.1774,0.0457
0.807,0.5642675742159778,9476.0,1306.0,29377.0,45907.0,0.4514,0.8789,0.1711,0.0426
0.808,0.5636098830551698,9349.0,1276.0,29407.0,46034.0,0.4503,0.8799,0.1688,0.0416
0.809,0.5628707135513052,9222.0,1251.0,29432.0,46161.0,0.4491,0.8805,0.1665,0.0408
0.81,0.5619309407565608,9080.0,1230.0,29453.0,46303.0,0.4477,0.8807,0.1639,0.0401
0.811,0.5613216846551953,8971.0,1207.0,29476.0,46412.0,0.4467,0.8814,0.162,0.0393
0.812,0.5606045440070732,8832.0,1174.0,29509.0,46551.0,0.4455,0.8827,0.1595,0.0383
0.813,0.5599193167765868,8720.0,1154.0,29529.0,46663.0,0.4444,0.8831,0.1574,0.0376
0.814,0.5589200944945286,8566.0,1130.0,29553.0,46817.0,0.4429,0.8835,0.1547,0.0368
0.815,0.5585568078627167,8468.0,1098.0,29585.0,46915.0,0.4421,0.8852,0.1529,0.0358
0.816,0.5581318593836196,8374.0,1072.0,29611.0,47009.0,0.4413,0.8865,0.1512,0.0349
0.817,0.557428576070942,8260.0,1052.0,29631.0,47123.0,0.4403,0.887,0.1491,0.0343
0.818,0.5567937702866738,8159.0,1035.0,29648.0,47224.0,0.4393,0.8874,0.1473,0.0337
0.819,0.5562098378950151,8051.0,1011.0,29672.0,47332.0,0.4383,0.8884,0.1454,0.0329
0.82,0.5557776217884025,7958.0,986.0,29697.0,47425.0,0.4375,0.8898,0.1437,0.0321
0.821,0.5550904081711403,7853.0,970.0,29713.0,47530.0,0.4365,0.8901,0.1418,0.0316
0.822,0.5544826865101592,7755.0,953.0,29730.0,47628.0,0.4355,0.8906,0.14,0.0311
0.823,0.5537703751563858,7640.0,933.0,29750.0,47743.0,0.4344,0.8912,0.1379,0.0304
0.824,0.5531104716356066,7529.0,912.0,29771.0,47854.0,0.4334,0.892,0.1359,0.0297
0.825,0.5526397050314442,7457.0,901.0,29782.0,47926.0,0.4327,0.8922,0.1346,0.0294
0.826,0.5520286885164987,7346.0,877.0,29806.0,48037.0,0.4317,0.8933,0.1326,0.0286
0.827,0.5516867528208425,7263.0,852.0,29831.0,48120.0,0.431,0.895,0.1311,0.0278
0.828,0.5513661680613416,7195.0,834.0,29849.0,48188.0,0.4304,0.8961,0.1299,0.0272
0.829,0.5508755849614082,7119.0,822.0,29861.0,48264.0,0.4297,0.8965,0.1285,0.0268
0.83,0.5502443000043001,7022.0,807.0,29876.0,48361.0,0.4287,0.8969,0.1268,0.0263
0.831,0.549643619997639,6932.0,794.0,29889.0,48451.0,0.4278,0.8972,0.1252,0.0259
0.832,0.5489834905036639,6830.0,778.0,29905.0,48553.0,0.4268,0.8977,0.1233,0.0254
0.833,0.5486104979111694,6758.0,761.0,29922.0,48625.0,0.4262,0.8988,0.122,0.0248
0.834,0.5480730141921778,6675.0,748.0,29935.0,48708.0,0.4254,0.8992,0.1205,0.0244
0.835,0.5474831226401922,6588.0,736.0,29947.0,48795.0,0.4245,0.8995,0.119,0.024
0.836,0.5469839634455542,6493.0,714.0,29969.0,48890.0,0.4237,0.9009,0.1172,0.0233
0.837,0.5465440277650346,6419.0,700.0,29983.0,48964.0,0.423,0.9017,0.1159,0.0228
0.838,0.5459510673322804,6310.0,676.0,30007.0,49073.0,0.422,0.9032,0.1139,0.022
0.839,0.5454750194873782,6232.0,662.0,30021.0,49151.0,0.4212,0.904,0.1125,0.0216
0.84,0.5449789291735091,6159.0,652.0,30031.0,49224.0,0.4205,0.9043,0.1112,0.0212
0.841,0.5444158957716148,6084.0,645.0,30038.0,49299.0,0.4197,0.9041,0.1099,0.021
0.842,0.5440446635927003,6014.0,629.0,30054.0,49369.0,0.4191,0.9053,0.1086,0.0205
0.843,0.5435413056513155,5942.0,620.0,30063.0,49441.0,0.4183,0.9055,0.1073,0.0202
0.844,0.5429820190497769,5862.0,610.0,30073.0,49521.0,0.4175,0.9057,0.1058,0.0199
0.845,0.5426719967717564,5806.0,598.0,30085.0,49577.0,0.417,0.9066,0.1048,0.0195
0.846,0.5423890586170227,5753.0,586.0,30097.0,49630.0,0.4165,0.9076,0.1039,0.0191
0.847,0.5417575476867189,5665.0,576.0,30107.0,49718.0,0.4156,0.9077,0.1023,0.0188
0.848,0.541296035096848,5585.0,560.0,30123.0,49798.0,0.4149,0.9089,0.1008,0.0183
0.849,0.5409805056048916,5532.0,550.0,30133.0,49851.0,0.4144,0.9096,0.0999,0.0179
0.85,0.5403650643700036,5453.0,544.0,30139.0,49930.0,0.4135,0.9093,0.0985,0.0177
0.851,0.5399936062178935,5392.0,533.0,30150.0,49991.0,0.413,0.91,0.0974,0.0174
0.852,0.5396745558987772,5335.0,521.0,30162.0,50048.0,0.4124,0.911,0.0963,0.017
0.853,0.5393086049606028,5271.0,508.0,30175.0,50112.0,0.4118,0.9121,0.0952,0.0166
0.854,0.5390600185566716,5220.0,495.0,30188.0,50163.0,0.4114,0.9134,0.0943,0.0161
0.855,0.5387138841142685,5160.0,483.0,30200.0,50223.0,0.4108,0.9144,0.0932,0.0157
0.856,0.5382373843229751,5100.0,479.0,30204.0,50283.0,0.4102,0.9141,0.0921,0.0156
0.857,0.5379544461682413,5047.0,467.0,30216.0,50336.0,0.4097,0.9153,0.0911,0.0152
0.858,0.5375341010102974,4986.0,459.0,30224.0,50397.0,0.4091,0.9157,0.09,0.015
0.859,0.5372819937792064,4931.0,444.0,30239.0,50452.0,0.4086,0.9174,0.089,0.0145
0.86,0.5368182688293641,4867.0,437.0,30246.0,50516.0,0.408,0.9176,0.0879,0.0142
0.861,0.5363781071756488,4802.0,428.0,30255.0,50581.0,0.4073,0.9182,0.0867,0.0139
0.862,0.5359432267626736,4743.0,422.0,30261.0,50640.0,0.4067,0.9183,0.0856,0.0138
0.863,0.535636725311813,4691.0,412.0,30271.0,50692.0,0.4062,0.9193,0.0847,0.0134
0.864,0.5350789731506587,4622.0,408.0,30275.0,50761.0,0.4055,0.9189,0.0835,0.0133
0.865,0.5345861776907539,4562.0,405.0,30278.0,50821.0,0.4048,0.9185,0.0824,0.0132
0.866,0.5341766209874858,4504.0,398.0,30285.0,50879.0,0.4042,0.9188,0.0813,0.013
0.867,0.533617334385947,4424.0,388.0,30295.0,50959.0,0.4034,0.9194,0.0799,0.0126
0.868,0.5330705966526641,4349.0,380.0,30303.0,51034.0,0.4026,0.9196,0.0785,0.0124
0.869,0.5325419150015726,4276.0,372.0,30311.0,51107.0,0.4019,0.92,0.0772,0.0121
0.87,0.5320350362330277,4200.0,361.0,30322.0,51183.0,0.4011,0.9209,0.0758,0.0118
0.871,0.5316851549902688,4145.0,352.0,30331.0,51238.0,0.4006,0.9217,0.0748,0.0115
0.872,0.5312449933365536,4080.0,343.0,30340.0,51303.0,0.3999,0.9225,0.0737,0.0112
0.873,0.5308664935301235,4011.0,328.0,30355.0,51372.0,0.3993,0.9244,0.0724,0.0107
0.874,0.5301898423943414,3918.0,318.0,30365.0,51465.0,0.3983,0.9249,0.0707,0.0104
0.875,0.5297750044503332,3854.0,308.0,30375.0,51529.0,0.3977,0.926,0.0696,0.01
0.876,0.5293872506296119,3793.0,298.0,30385.0,51590.0,0.3971,0.9272,0.0685,0.0097
0.877,0.5290701866972712,3729.0,282.0,30401.0,51654.0,0.3966,0.9297,0.0673,0.0092
0.878,0.5285485467004994,3664.0,278.0,30405.0,51719.0,0.3958,0.9295,0.0662,0.0091
0.879,0.5281031038060442,3593.0,266.0,30417.0,51790.0,0.3952,0.9311,0.0649,0.0087
0.88,0.5274279871106466,3511.0,262.0,30421.0,51872.0,0.3943,0.9306,0.0634,0.0085
0.881,0.5270096283394783,3443.0,250.0,30433.0,51940.0,0.3936,0.9323,0.0622,0.0081
0.882,0.5264247920550371,3371.0,246.0,30437.0,52012.0,0.3928,0.932,0.0609,0.008
0.883,0.52603329143396,3315.0,239.0,30444.0,52068.0,0.3922,0.9328,0.0599,0.0078
0.884,0.5255081306100284,3246.0,233.0,30450.0,52137.0,0.3915,0.933,0.0586,0.0076
0.885,0.5251582493672695,3191.0,224.0,30459.0,52192.0,0.391,0.9344,0.0576,0.0073
0.886,0.5246854963763318,3126.0,217.0,30466.0,52257.0,0.3903,0.9351,0.0564,0.0071
0.887,0.5243715013247598,3084.0,213.0,30470.0,52299.0,0.3899,0.9354,0.0557,0.0069
0.888,0.5241191681204732,3038.0,203.0,30480.0,52345.0,0.3894,0.9374,0.0549,0.0066
0.889,0.5237510048223274,2990.0,199.0,30484.0,52393.0,0.3889,0.9376,0.054,0.0065
0.89,0.5233828415241817,2942.0,195.0,30488.0,52441.0,0.3884,0.9378,0.0531,0.0064
0.891,0.5228125404947718,2868.0,189.0,30494.0,52515.0,0.3876,0.9382,0.0518,0.0062
0.892,0.5224280815280147,2820.0,186.0,30497.0,52563.0,0.3871,0.9381,0.0509,0.0061
0.893,0.5220330600797777,2760.0,177.0,30506.0,52623.0,0.3865,0.9397,0.0498,0.0058
0.894,0.5216668831684076,2705.0,169.0,30514.0,52678.0,0.386,0.9412,0.0488,0.0055
0.895,0.5213583953307714,2660.0,163.0,30520.0,52723.0,0.3855,0.9423,0.048,0.0053
0.896,0.52098296440511,2613.0,160.0,30523.0,52770.0,0.385,0.9423,0.0472,0.0052
0.897,0.5205731817286461,2564.0,158.0,30525.0,52819.0,0.3845,0.942,0.0463,0.0051
0.898,0.5202250608994672,2511.0,150.0,30533.0,52872.0,0.3839,0.9436,0.0453,0.0049
0.899,0.5196871252340843,2446.0,147.0,30536.0,52937.0,0.3832,0.9433,0.0442,0.0048
0.9,0.5192685404897204,2387.0,140.0,30543.0,52996.0,0.3826,0.9446,0.0431,0.0046
0.901,0.5190250093533337,2351.0,135.0,30548.0,53032.0,0.3823,0.9457,0.0424,0.0044
0.902,0.5185665656442315,2293.0,131.0,30552.0,53090.0,0.3816,0.946,0.0414,0.0043
0.903,0.5182941899709778,2252.0,125.0,30558.0,53131.0,0.3812,0.9474,0.0407,0.0041
0.904,0.5179044497634808,2198.0,119.0,30564.0,53185.0,0.3807,0.9486,0.0397,0.0039
0.905,0.5175723986297176,2154.0,115.0,30568.0,53229.0,0.3802,0.9493,0.0389,0.0037
0.906,0.5172134893458631,2098.0,106.0,30577.0,53285.0,0.3797,0.9519,0.0379,0.0035
0.907,0.516953662540865,2062.0,102.0,30581.0,53321.0,0.3793,0.9529,0.0372,0.0033
0.908,0.516563922333368,2008.0,96.0,30587.0,53375.0,0.3787,0.9544,0.0363,0.0031
0.909,0.516203026662738,1959.0,91.0,30592.0,53424.0,0.3782,0.9556,0.0354,0.003
0.91,0.5157355549125402,1900.0,87.0,30596.0,53483.0,0.3776,0.9562,0.0343,0.0028
0.911,0.5155574324237943,1855.0,73.0,30610.0,53528.0,0.3772,0.9621,0.0335,0.0024
0.912,0.5152233949032554,1818.0,73.0,30610.0,53565.0,0.3768,0.9614,0.0328,0.0024
0.913,0.5148624992326252,1769.0,68.0,30615.0,53614.0,0.3763,0.963,0.0319,0.0022
0.914,0.5144183648053587,1718.0,67.0,30616.0,53665.0,0.3757,0.9625,0.031,0.0022
0.915,0.5140466806800531,1666.0,61.0,30622.0,53717.0,0.3752,0.9647,0.0301,0.002
0.916,0.5136694893408117,1617.0,57.0,30626.0,53766.0,0.3746,0.9659,0.0292,0.0019
0.917,0.5132235944999652,1564.0,55.0,30628.0,53819.0,0.374,0.966,0.0282,0.0018
0.918,0.5127794600726987,1513.0,54.0,30629.0,53870.0,0.3735,0.9655,0.0273,0.0018
0.919,0.5122992134810496,1458.0,53.0,30630.0,53925.0,0.3728,0.9649,0.0263,0.0017
0.92,0.5120158233799246,1423.0,51.0,30632.0,53960.0,0.3724,0.9654,0.0257,0.0017
0.921,0.5116439132814232,1380.0,50.0,30633.0,54003.0,0.372,0.965,0.0249,0.0016
0.922,0.5113768188489097,1345.0,47.0,30636.0,54038.0,0.3716,0.9662,0.0243,0.0015
0.923,0.5110229648325996,1304.0,46.0,30637.0,54079.0,0.3711,0.9659,0.0235,0.0015
0.924,0.5107395747314747,1269.0,44.0,30639.0,54114.0,0.3707,0.9665,0.0229,0.0014
0.925,0.5104905363811523,1236.0,41.0,30642.0,54147.0,0.3704,0.9679,0.0223,0.0013
0.926,0.5102089066936073,1203.0,40.0,30643.0,54180.0,0.37,0.9678,0.0217,0.0013
0.927,0.5098550526772972,1162.0,39.0,30644.0,54221.0,0.3696,0.9675,0.021,0.0013
0.928,0.5095282827842741,1124.0,38.0,30645.0,54259.0,0.3691,0.9673,0.0203,0.0012
0.929,0.5093098493843986,1098.0,37.0,30646.0,54285.0,0.3688,0.9674,0.0198,0.0012
0.93,0.5090427549518849,1063.0,34.0,30649.0,54320.0,0.3685,0.969,0.0192,0.0011
0.931,0.5088135330973338,1034.0,32.0,30651.0,54349.0,0.3681,0.97,0.0187,0.001
0.932,0.508378426711163,984.0,31.0,30652.0,54399.0,0.3676,0.9695,0.0178,0.001
0.933,0.5080877689825224,950.0,30.0,30653.0,54433.0,0.3672,0.9694,0.0172,0.001
0.934,0.5078658147554871,920.0,27.0,30656.0,54463.0,0.3669,0.9715,0.0166,0.0009
0.935,0.5076564093967072,895.0,26.0,30657.0,54488.0,0.3666,0.9718,0.0162,0.0008
0.936,0.5072682036295945,852.0,26.0,30657.0,54531.0,0.3661,0.9704,0.0154,0.0008
0.937,0.5070154184789166,824.0,26.0,30657.0,54559.0,0.3658,0.9694,0.0149,0.0008
0.938,0.5067428168324672,792.0,25.0,30658.0,54591.0,0.3654,0.9694,0.0143,0.0008
0.939,0.5065785516791657,772.0,24.0,30659.0,54611.0,0.3652,0.9698,0.0139,0.0008
0.94,0.5063420621970989,744.0,23.0,30660.0,54639.0,0.3649,0.97,0.0134,0.0007
0.941,0.5059809405532733,704.0,23.0,30660.0,54679.0,0.3644,0.9684,0.0127,0.0007
0.942,0.5057100993204039,674.0,23.0,30660.0,54709.0,0.3641,0.967,0.0122,0.0007
0.943,0.5054663422108214,647.0,23.0,30660.0,54736.0,0.3638,0.9657,0.0117,0.0007
0.944,0.5052208246876592,618.0,22.0,30661.0,54765.0,0.3634,0.9656,0.0112,0.0007
0.945,0.5049554906687256,585.0,20.0,30663.0,54798.0,0.3631,0.9669,0.0106,0.0007
0.946,0.5047352968552701,557.0,18.0,30665.0,54826.0,0.3628,0.9687,0.0101,0.0006
0.947,0.5044265830444382,521.0,17.0,30666.0,54862.0,0.3624,0.9684,0.0094,0.0006
0.948,0.5042189380992385,498.0,17.0,30666.0,54885.0,0.3621,0.967,0.009,0.0006
0.949,0.5040185607815543,474.0,16.0,30667.0,54909.0,0.3618,0.9673,0.0086,0.0005
0.95,0.5038778589243796,453.0,13.0,30670.0,54930.0,0.3616,0.9721,0.0082,0.0004
0.951,0.5036684535655999,428.0,12.0,30671.0,54955.0,0.3613,0.9727,0.0077,0.0004
0.952,0.5035673846999679,415.0,11.0,30672.0,54968.0,0.3612,0.9742,0.0075,0.0004
0.953,0.5033940915055706,394.0,10.0,30673.0,54989.0,0.361,0.9752,0.0071,0.0003
0.954,0.5032100098564976,370.0,8.0,30675.0,55013.0,0.3607,0.9788,0.0067,0.0003
0.955,0.5030439842896162,348.0,6.0,30677.0,55035.0,0.3605,0.9831,0.0063,0.0002
0.956,0.5028057343939694,318.0,4.0,30679.0,55065.0,0.3602,0.9876,0.0057,0.0001
0.957,0.5026414692406678,298.0,3.0,30680.0,55085.0,0.3599,0.99,0.0054,0.0001
0.958,0.5025060486242332,283.0,3.0,30680.0,55100.0,0.3598,0.9895,0.0051,0.0001
0.959,0.5023706280077985,268.0,3.0,30680.0,55115.0,0.3596,0.9889,0.0048,0.0001
0.96,0.5022785871832621,256.0,2.0,30681.0,55127.0,0.3595,0.9922,0.0046,0.0001
0.961,0.502152194607923,242.0,2.0,30681.0,55141.0,0.3593,0.9918,0.0044,0.0001
0.962,0.5020420977011953,228.0,1.0,30682.0,55155.0,0.3591,0.9956,0.0041,0.0
0.963,0.5018705649203781,209.0,1.0,30682.0,55174.0,0.3589,0.9952,0.0038,0.0
0.964,0.5017170882217522,192.0,1.0,30682.0,55191.0,0.3587,0.9948,0.0035,0.0
0.965,0.5015816676053175,177.0,1.0,30682.0,55206.0,0.3586,0.9944,0.0032,0.0
0.966,0.5015274993587436,171.0,1.0,30682.0,55212.0,0.3585,0.9942,0.0031,0.0
0.967,0.5014462469888828,162.0,1.0,30682.0,55221.0,0.3584,0.9939,0.0029,0.0
0.968,0.5013017983313526,146.0,1.0,30682.0,55237.0,0.3582,0.9932,0.0026,0.0
0.969,0.501139293591631,128.0,1.0,30682.0,55255.0,0.358,0.9922,0.0023,0.0
0.97,0.5010851253450572,122.0,1.0,30682.0,55261.0,0.3579,0.9919,0.0022,0.0
0.971,0.5009948449341007,112.0,1.0,30682.0,55271.0,0.3578,0.9912,0.002,0.0
0.972,0.5009389162739469,104.0,0.0,30683.0,55279.0,0.3577,1.0,0.0019,0.0
0.973,0.5008486358629904,94.0,0.0,30683.0,55289.0,0.3576,1.0,0.0017,0.0
0.974,0.5007132152465558,79.0,0.0,30683.0,55304.0,0.3574,1.0,0.0014,0.0
0.975,0.5006409909177907,71.0,0.0,30683.0,55312.0,0.3573,1.0,0.0013,0.0
0.976,0.5006139067945037,68.0,0.0,30683.0,55315.0,0.3573,1.0,0.0012,0.0
0.977,0.5005507105068342,61.0,0.0,30683.0,55322.0,0.3572,1.0,0.0011,0.0
0.978,0.5004423740136865,49.0,0.0,30683.0,55334.0,0.3571,1.0,0.0009,0.0
0.979,0.5003250094794431,36.0,0.0,30683.0,55347.0,0.3569,1.0,0.0007,0.0
0.98,0.5002888973150605,32.0,0.0,30683.0,55351.0,0.3569,1.0,0.0006,0.0
0.981,0.5001715327808172,19.0,0.0,30683.0,55364.0,0.3567,1.0,0.0003,0.0
0.982,0.5001625047397216,18.0,0.0,30683.0,55365.0,0.3567,1.0,0.0003,0.0
0.983,0.500153476698626,17.0,0.0,30683.0,55366.0,0.3567,1.0,0.0003,0.0
0.984,0.5001444486575303,16.0,0.0,30683.0,55367.0,0.3567,1.0,0.0003,0.0
0.985,0.5001444486575303,16.0,0.0,30683.0,55367.0,0.3567,1.0,0.0003,0.0
0.986,0.5000902804109564,10.0,0.0,30683.0,55373.0,0.3566,1.0,0.0002,0.0
0.987,0.5000361121643826,4.0,0.0,30683.0,55379.0,0.3566,1.0,0.0001,0.0
0.988,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.989,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.99,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.991,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.992,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.993,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.994,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.995,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.996,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.997,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.998,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.999,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
